Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
0.438071   776.492217   1176.022483   2958.031571   3818.691307
0.444321   797.037411   1207.462273   2939.915067   3810.159176
0.450571   787.361154   1190.410540   2965.562699   3843.459628
0.456821   781.992594   1185.539152   2971.015621   3836.183103
0.463071   769.896718   1176.346957   2955.740089   3844.646905
0.469321   755.546031   1168.567515   2956.091279   3909.987887
0.475571   760.237255   1184.084835   2958.387166   3838.857226
0.481821   764.831822   1190.105610   2934.073782   3823.345170
0.488071   758.887043   1196.889664   2899.446705   3774.587527
0.494321   765.947938   1207.151758   2900.515617   3793.069637
0.500571   771.101228   1205.872465   2960.933433   3789.183639
0.506821   767.575236   1210.110124   2925.540988   3819.621559
0.513071   764.803767   1228.907506   2901.878218   3847.779398
0.519321   755.430245   1224.001183   2934.316259   3851.484714
0.525571   738.280394   1182.605286   2937.464226   3809.640101
0.531821   745.250997   1192.871924   2855.799148   3808.748317
0.538071   741.382118   1182.693204   2861.555364   3813.728670
0.544321   728.079318   1162.158247   2889.065539   3801.606923
0.550571   739.961161   1182.486300   2906.632243   3791.775682
0.556821   710.284150   1153.341759   2951.693177   3812.922789
0.563071   752.910305   1210.345369   2906.232122   3799.252732
0.569321   770.712916   1232.735971   2831.512260   3790.181325
0.575571   755.700707   1229.211895   2893.340804   3819.011397
0.581821   758.628233   1216.834406   2948.596296   3801.056317
0.588071   763.786413   1215.613405   2906.295101   3788.929706
0.594321   731.458825   1177.647951   2916.788568   3810.828674
0.600571   722.070750   1164.777688   2887.858776   3806.806339
0.606821   741.148427   1197.273587   2834.869448   3787.233808
0.613071   709.983052   1158.245202   2843.723101   3798.060317
0.619321   732.678326   1176.562960   2823.565202   3775.506592
0.625571   769.443907   1242.996113   2805.241265   3751.082509
0.631821   771.997569   1247.268198   2876.138548   3766.508481
0.638071   760.549534   1218.242582   2891.284125   3779.349559
0.644321   729.500997   1156.362394   2843.387138   3792.889255
0.650571   745.547104   1183.513970   2830.456436   3801.122800
0.656821   760.769716   1201.205979   2844.818614   3762.091091
0.663071   773.788134   1237.475527   2831.028628   3745.393104
0.669321   783.238838   1270.103391   2807.510788   3710.246663
0.675571   773.057448   1245.425595   2840.534292   3740.081110
0.681821   763.263310   1226.681502   2857.910579   3766.006496
0.688071   762.203966   1231.074169   2837.204207   3763.946045
0.694321   758.379151   1235.562505   2845.696002   3770.757108
0.700571   757.765460   1234.076978   2849.087928   3782.174359
0.706821   760.573832   1235.886716   2872.618338   3799.995783
0.713071   768.790122   1263.699167   2905.314770   3770.298266
0.719321   775.340328   1275.570840   2861.410913   3730.103240
0.725571   776.900994   1252.567629   2841.763191   3736.872426
0.731821   779.153611   1231.953211   2878.079183   3791.406995
0.738071   774.906894   1199.422817   2919.946261   3784.058630
0.744321   764.141865   1150.037475   2849.305867   3774.230589
0.750571   772.225270   1136.493768   2847.741848   3788.128052
0.756821   767.811200   1136.536636   2846.400124   3793.901008
0.763071   789.491494   1134.164618   2810.741657   3761.245390
0.769321   793.124751   1107.263235   2780.514849   3762.417028
0.775571   750.326743   1106.662252   2777.121084   3787.194813
0.781821   687.689952   1114.412761   2777.454535   3790.727898
0.788071   638.681435   1128.200069   2758.422199   3796.202249
0.794321   680.399425   1130.377570   2789.102927   3756.591187
0.800571   706.594577   1149.948480   2752.954638   3747.491367
0.806821   679.443815   1146.557547   2618.234465   3691.131280
0.813071   712.135974   1146.372044   2557.117407   3571.709690
0.819321   756.528910   1458.223509   2716.225714   3782.218497
0.825571   775.574391   1503.312637   2725.584497   3810.948110
0.831821   1041.098638   1637.097106   2918.950148   3894.072082
0.838071   1091.561342   1611.444625   2899.024644   3799.067489
0.844321   1013.493769   1484.842241   2190.239384   3762.611550
0.850571   994.896354   1314.380229   2372.990898   3679.944168
0.856821   1130.234655   1194.302426   2667.120349   3798.470495
0.863071   926.270823   1410.211987   2811.273630   3659.954787
0.869321   883.737910   1426.094319   2760.621628   3613.699166
0.875571   759.253457   1386.337646   2599.130583   3588.490187
0.881821   783.376805   1402.204623   2495.199522   3490.277324
0.888071   813.338956   1385.309412   2438.818603   3512.544906
0.894321   869.097335   1082.830649   1930.064804   3448.183222
0.900571   761.393970   1519.377634   3384.493626   3579.443896
0.906821   679.808092   1488.546740   2742.928631   3528.436720
0.913071   837.841982   1555.029109   2471.858293   3503.839203
0.919321   859.290453   1714.911461   2793.855298   3566.007767
0.925571   766.314976   1610.102656   2562.146423   3587.915393
0.931821   787.417043   1592.393232   2494.737268   3687.452958
0.938071   793.762618   1696.181570   2772.766060   3977.201234
0.944321   767.559568   1626.980547   2715.163499   3569.830903
0.950571   841.357646   1640.247672   2669.418005   3612.518901
0.956821   889.233356   1803.406296   3191.844635   4005.357517
0.963071   843.847898   1770.064019   3244.141528   3897.372464
0.969321   722.524718   1612.318768   2549.848788   3695.390663
0.975571   807.572953   1610.201426   2573.676729   3744.282004
0.981821   849.575936   1619.284057   2615.019920   3684.764081
0.988071   864.887783   1559.415271   2634.275347   3544.301310
0.994321   963.262153   1688.612686   2596.519726   3614.361312
1.000571   928.508242   2163.752186   2766.880165   3715.627933
1.006821   812.417947   1615.542879   2606.759400   3535.160237
1.013071   828.186770   1488.593074   2627.614676   3524.168238
1.019321   808.645239   1551.192999   2670.933469   3597.480208
1.025571   802.718953   1505.811492   2517.876743   3669.568613
1.031821   849.019727   1560.703066   2572.405860   3555.985445
1.038071   786.807793   1683.701986   2568.566055   3553.137878
1.044321   747.338644   1648.084490   2453.849545   3507.918050
1.050571   839.235112   1619.444605   2517.542389   3638.515087
1.056821   901.053530   1542.026567   2572.155751   3717.086641
1.063071   939.889036   1564.134775   2865.940547   3808.377292
1.069321   901.236667   1633.958544   2782.068355   3663.260916
1.075571   913.890101   1710.710682   2736.369857   3624.343663
1.081821   954.759135   1729.973643   2701.954030   3686.828099
1.088071   935.240361   1720.369402   2760.234283   3755.785353
1.094321   903.736964   1611.923362   2908.139075   3611.746881
1.100571   916.765031   1558.228344   2831.447517   3641.172725
1.106821   998.008894   1585.539800   2743.635688   3587.611661
1.113071   961.553012   1648.309780   2619.073307   3630.325501
1.119321   884.970252   1285.683226   2561.969316   3631.398628
1.125571   1364.322763   2469.812975   3580.310576   5002.982318
1.131821   224.887013   1444.235836   2411.039002   3524.499654
1.138071   221.361135   1261.724716   2357.982674   3442.356056
1.144321   672.821736   2248.722683   3432.339466   4761.256973
1.150571   782.708955   2129.286759   3547.396222   4565.631086
1.156821   206.634876   1284.293380   2403.029122   3553.345351
1.163071   198.640140   1201.455469   2479.485632   3851.321891
1.169321   202.662117   1221.783239   2361.118431   3900.236061
1.175571   210.304092   1131.759547   2394.862156   3647.780429
1.181821   210.921127   1439.852177   2564.806526   3571.335487
1.188071   229.239733   1538.515731   2553.131440   3712.413350
1.194321   301.111686   1260.640633   2322.044056   3656.438806
1.200571   321.308275   955.386482   2333.799221   3535.749935
1.206821   346.435629   774.093444   2200.513999   3536.633106
1.213071   342.109744   664.545852   2445.983228   3483.304822
1.219321   360.736157   598.181998   2488.351199   3489.020424
1.225571   326.375066   586.043292   2520.554980   3583.073818
1.231821   316.953216   600.275990   2550.708483   3609.698859
1.238071   311.404032   604.202272   2573.217525   3582.729823
1.244321   302.981365   593.873662   2488.029152   3559.255783
1.250571   299.512053   584.315864   2557.365989   3543.663769
1.256821   273.827118   574.413966   2534.135792   3497.064941
1.263071   315.185843   594.510345   2405.670339   3566.943084
1.269321   330.477399   606.488490   2369.949056   3565.419209
1.275571   342.237029   592.226878   2352.002353   3511.302950
1.281821   331.548319   576.569745   2453.686855   3548.447747
1.288071   312.753275   584.501589   2583.613692   3572.030112
1.294321   326.168474   580.613574   2479.775059   3532.055484
1.300571   337.462532   589.516357   2395.533295   3535.193718
1.306821   328.609662   604.998281   2558.838490   3549.557886
1.313071   328.947009   590.752614   2496.564794   3568.879572
1.319321   336.418720   618.740538   2514.279018   3576.570547
1.325571   327.374551   632.016002   2586.995326   3600.338647
1.331821   330.327714   627.980631   2506.341999   3530.641279
1.338071   331.536260   637.488622   2529.790288   3537.286682
1.344321   358.152957   620.301837   2472.774709   3556.804243
1.350571   380.211055   614.250799   2399.470036   3561.715844
1.356821   367.871107   650.995826   2392.099850   3529.694529
1.363071   376.032328   663.077605   2413.281500   3494.554351
1.369321   363.070254   675.568226   2442.774770   3514.877474
1.375571   354.115912   699.003314   2537.403726   3551.014476
1.381821   362.626299   727.899377   2523.739926   3521.404509
1.388071   366.541433   742.838432   2472.420979   3571.946984
1.394321   370.317828   746.451832   2447.179250   3596.503444
1.400571   378.798953   760.180207   2533.789594   3552.439310
1.406821   387.072254   777.301232   2550.191129   3543.731285
1.413071   392.188008   794.822001   2567.332478   3536.754074
1.419321   398.413696   818.101501   2509.186279   3555.343751
1.425571   401.018242   836.982095   2572.352949   3571.167588
1.431821   404.807051   851.875821   2585.227831   3575.865187
1.438071   413.960089   866.238539   2472.430170   3546.722066
1.444321   417.712627   865.420743   2472.908266   3576.268361
1.450571   417.842985   864.722039   2499.846749   3582.460164
1.456821   423.139105   869.005470   2603.065597   3573.321031
1.463071   425.337848   877.472886   2709.238736   3580.162409
1.469321   426.920803   889.455823   2623.736827   3544.111593
1.475571   429.761629   899.059306   2561.795749   3559.818616
1.481821   431.371572   902.284148   2673.461614   3630.585195
1.488071   430.871828   901.589334   2663.263859   3588.233707
1.494321   427.954853   902.118918   2688.601684   3590.249397
1.500571   428.802725   900.352030   2703.015964   3531.465087
1.506821   426.515202   898.912381   2728.177007   3615.266579
1.513071   425.698392   899.050602   2622.337046   3579.980636
1.519321   428.865662   897.833126   2636.437501   3586.455160
1.525571   424.492196   888.155636   2636.235269   3540.429662
1.531821   424.017789   881.446276   2631.768509   3552.733036
1.538071   425.379577   878.886953   2667.279617   3641.771409
1.544321   425.105078   868.091994   2686.328637   3636.666219
1.550571   426.307122   869.909152   2619.737357   3566.686851
1.556821   434.545068   875.201175   2575.954360   3544.977023
1.563071   440.673500   862.327415   2603.118366   3556.039834
1.569321   443.546375   864.363131   2636.791276   3577.613680
1.575571   443.305902   872.338982   2642.999962   3605.200761
1.581821   451.333895   875.203026   2721.470371   3643.627658
1.588071   460.403431   878.939188   2714.317262   3613.132994
1.594321   467.769752   881.671852   2640.445535   3579.997675
1.600571   468.339802   881.988467   2608.018525   3560.047684
1.606821   477.975205   884.297025   2655.260953   3547.314564
1.613071   490.239712   898.331371   2604.750781   3497.188268
1.619321   492.366362   903.131234   2569.479894   3528.740191
1.625571   496.770066   908.299788   2510.892811   3506.685626
1.631821   504.175124   902.313373   2598.462595   3506.679934
1.638071   512.807458   913.590828   2549.944638   3499.747869
1.644321   516.678211   917.260241   2504.336008   3509.118207
1.650571   514.347343   902.670276   2573.520066   3496.756340
1.656821   523.557480   889.238741   2963.876318   3111.414219
1.663071   520.333880   902.360027   2850.935197   3147.482853
1.669321   501.500336   880.472050   2774.772390   3215.305740
1.675571   506.127744   905.376297   2750.832586   3421.091985
1.681821   500.627200   1018.955994   2647.482198   3455.260564
1.688071   467.656938   1089.802262   2583.438238   3481.600903
1.694321   508.359251   1063.384814   2839.861768   3411.796471
1.700571   554.225102   1139.910546   2942.858386   4085.619496
1.706821   396.944413   1205.999061   2808.650567   3812.037701
1.713071   318.629424   1339.674579   2709.460346   3497.564487
1.719321   311.078758   1348.468403   2507.114897   3475.488683
1.725571   493.356354   1378.635213   2116.800006   3497.188305
1.731821   738.566665   1458.096589   2445.906129   3579.367963
1.738071   832.604598   1449.501978   2513.628860   3515.060799
1.744321   949.793794   1362.711661   2569.673264   3465.616293
1.750571   871.948167   1446.609223   2557.482477   3520.694445
1.756821   821.651940   1557.928719   2570.136928   3552.129025
1.763071   879.095661   1419.733638   2573.150687   3558.033658
1.769321   983.951382   1355.160753   2590.346158   3674.221924
1.775571   1019.077005   1214.269472   2648.425943   3543.892812
1.781821   1016.578388   1893.005371   3115.566147   3366.091724
1.788071   977.892657   1649.558667   2741.583419   3607.881321
1.794321   955.613701   1596.015583   2601.943799   3576.681958
1.800571   952.148904   1656.593024   2512.193460   3706.397091
1.806821   979.670229   1598.032329   2632.731983   3850.709924
1.813071   1051.143502   1423.026040   2690.127305   3755.836852
1.819321   977.136429   1606.490567   2772.257137   3484.900827
1.825571   910.822301   1754.860334   2771.190314   3430.036488
1.831821   958.734894   1595.857531   2709.163895   3521.772880
1.838071   934.915084   1546.838190   2703.081346   3575.224474
1.844321   929.425001   1604.931441   2735.194823   3585.012753
1.850571   908.829615   1766.579256   2723.435541   3625.487380
1.856821   912.802174   1582.498164   2560.156447   3592.866009
1.863071   743.909756   1691.133409   2580.250382   3637.062186
1.869321   756.013484   1763.927505   2595.580311   3601.092630
1.875571   886.002055   1805.789535   2508.367250   3732.778750
1.881821   1054.123553   1706.425086   2393.219195   3701.921076
1.888071   1109.416290   1801.475163   2290.382556   3652.939394
1.894321   966.969833   1614.579876   2525.232721   3605.341320
1.900571   1013.791850   1714.702212   2527.731041   3596.537621
1.906821   935.511932   1700.238853   2722.444980   3750.988970
1.913071   912.268460   1672.983699   2670.653185   3616.525506
1.919321   926.765038   1658.708486   2672.028317   3572.247354
1.925571   1098.878291   2035.854826   3119.354304   4141.244136
1.931821   1073.334462   2063.570003   3100.920373   4118.287382
1.938071   878.775221   1871.958878   2534.924545   3566.248365
